ID_Venda,Data,Produto,Quantidade,Preco,Regiao
3076,2022-04-12,Produto A,7,423.13,Nordeste
3077,2022-07-14,Produto C,18,122.15,Nordeste
3078,2022-11-27,Produto B,17,349.0,Norte
3079,2022-06-18,Produto C,18,28.71,Sul
3080,2023-06-30,Produto C,9,495.9,Norte
3081,2023-04-05,Produto E,16,134.68,Sudeste
3082,2023-06-11,Produto B,6,244.34,Centro-Oeste
3083,2022-05-14,Produto E,8,75.25,Norte
3084,2022-05-08,Produto B,18,316.57,Sul
3085,2022-07-26,Produto D,5,494.73,Centro-Oeste
3086,2022-12-22,Produto A,19,259.27,Sudeste
3087,2023-04-27,Produto A,16,174.67,Nordeste
3088,2022-01-27,Produto A,2,151.28,Nordeste
3089,2023-07-23,Produto E,12,149.21,Norte
3090,2023-06-13,Produto A,9,227.82,Nordeste
3091,2022-06-09,Produto E,14,405.73,Norte
3092,2022-09-24,Produto D,18,13.59,Norte
3093,2022-06-11,Produto D,15,362.45,Centro-Oeste
3094,2022-03-17,Produto B,1,48.86,Sul
3095,2022-01-16,Produto D,7,440.45,Centro-Oeste
3096,2022-07-03,Produto C,14,187.59,Norte
3097,2022-12-26,Produto B,4,135.57,Sul
3098,2023-10-30,Produto E,7,287.24,Norte
3099,2023-04-06,Produto D,11,496.09,Sul
3100,2023-05-31,Produto E,12,122.97,Nordeste
3101,2023-11-04,Produto B,15,495.45,Centro-Oeste
3102,2023-11-21,Produto B,1,116.73,Centro-Oeste
3103,2022-03-09,Produto A,7,203.78,Sudeste
3104,2023-08-22,Produto A,7,163.65,Centro-Oeste
3105,2023-06-24,Produto C,4,144.98,Sudeste
3106,2022-12-06,Produto A,13,209.52,Nordeste
3107,2023-02-14,Produto E,14,243.76,Norte
3108,2023-04-10,Produto D,9,223.35,Sudeste
3109,2023-03-31,Produto C,16,126.79,Sudeste
3110,2022-03-23,Produto B,18,205.63,Centro-Oeste
3111,2023-02-14,Produto C,1,348.15,Norte
3112,2022-06-25,Produto D,2,29.92,Nordeste
3113,2023-05-18,Produto B,15,433.51,Nordeste
3114,2022-11-20,Produto C,15,99.87,Centro-Oeste
3115,2023-03-11,Produto C,9,40.06,Sul
3116,2022-10-15,Produto E,12,204.02,Nordeste
3117,2023-10-27,Produto E,15,17.78,Nordeste
3118,2023-03-18,Produto C,18,415.74,Norte
3119,2022-01-11,Produto C,7,25.05,Sul
3120,2022-06-18,Produto A,10,19.49,Sudeste
3121,2023-05-13,Produto A,11,440.2,Norte
3122,2023-02-20,Produto D,16,170.53,Nordeste
3123,2023-06-06,Produto C,1,418.53,Norte
3124,2023-01-15,Produto C,9,19.46,Norte
3125,2023-04-05,Produto D,15,187.94,Sul
3126,2023-10-09,Produto A,7,379.12,Centro-Oeste
3127,2023-08-21,Produto A,18,409.3,Nordeste
3128,2023-08-23,Produto C,2,21.9,Nordeste
3129,2022-04-06,Produto D,16,231.6,Nordeste
3130,2023-03-01,Produto C,5,411.47,Sudeste
3131,2022-04-29,Produto D,10,239.71,Nordeste
3132,2023-06-05,Produto B,18,481.7,Sudeste
3133,2023-08-01,Produto D,6,357.31,Sul
3134,2023-03-03,Produto B,18,77.79,Sudeste
3135,2023-05-03,Produto B,11,324.32,Nordeste
3136,2023-04-24,Produto C,3,407.08,Norte
3137,2022-07-12,Produto B,16,200.77,Centro-Oeste
3138,2022-05-11,Produto B,7,254.26,Norte
3139,2022-11-30,Produto C,19,454.23,Norte
3140,2023-08-30,Produto D,6,229.6,Norte
3141,2022-07-22,Produto C,10,128.27,Norte
3142,2023-05-03,Produto C,20,12.19,Sul
3143,2023-03-05,Produto B,2,433.07,Sudeste
3144,2023-10-25,Produto E,9,477.8,Sudeste
3145,2022-08-06,Produto C,14,267.15,Sudeste
3146,2022-07-14,Produto A,16,476.78,Sul
3147,2023-12-08,Produto B,16,70.75,Nordeste
3148,2023-04-20,Produto C,14,286.51,Sul
3149,2022-06-25,Produto A,6,273.39,Sul
3150,2023-12-07,Produto E,14,375.91,Norte
3151,2022-09-13,Produto C,3,153.85,Sul
3152,2022-08-06,Produto D,8,220.25,Norte
3153,2023-07-07,Produto D,20,192.15,Nordeste
3154,2022-02-26,Produto C,18,312.69,Sul
3155,2023-01-24,Produto D,7,151.86,Centro-Oeste
3156,2022-04-01,Produto A,3,14.83,Nordeste
3157,2022-10-05,Produto C,4,279.46,Nordeste
3158,2023-05-24,Produto C,14,346.39,Norte
3159,2023-06-16,Produto D,11,301.46,Sul
3160,2023-07-19,Produto C,10,228.11,Sul
3161,2022-09-04,Produto A,14,438.6,Norte
3162,2023-12-22,Produto E,18,20.34,Norte
3163,2023-04-21,Produto C,8,298.56,Norte
3164,2023-02-13,Produto A,6,499.98,Sudeste
3165,2022-09-01,Produto C,6,218.7,Sul
3166,2022-12-22,Produto B,4,307.63,Centro-Oeste
3167,2023-08-23,Produto A,19,204.51,Norte
3168,2022-10-02,Produto E,3,82.54,Centro-Oeste
3169,2022-01-01,Produto D,20,367.85,Sudeste
3170,2023-03-13,Produto E,12,121.11,Centro-Oeste
3171,2022-09-03,Produto E,4,27.45,Nordeste
3172,2022-08-08,Produto E,17,471.54,Centro-Oeste
3173,2023-12-10,Produto B,4,149.13,Norte
3174,2022-01-05,Produto D,20,116.59,Nordeste
3175,2022-05-24,Produto C,13,65.37,Sul
3176,2022-01-10,Produto D,4,437.63,Sudeste
3177,2023-12-05,Produto A,14,86.11,Sudeste
3178,2022-11-05,Produto B,3,440.95,Norte
3179,2022-04-02,Produto C,15,142.8,Centro-Oeste
3180,2022-09-03,Produto E,11,227.07,Norte
3181,2023-09-30,Produto D,15,66.64,Sul
3182,2022-04-16,Produto C,2,86.29,Nordeste
3183,2022-01-31,Produto E,18,403.92,Sudeste
3184,2023-07-13,Produto D,8,476.17,Norte
3185,2022-10-19,Produto E,7,29.05,Centro-Oeste
3186,2022-11-03,Produto C,12,359.03,Nordeste
3187,2023-01-13,Produto B,15,469.46,Nordeste
3188,2022-06-22,Produto B,1,298.25,Sudeste
3189,2023-08-10,Produto B,13,282.79,Sul
3190,2023-07-11,Produto A,11,361.43,Sul
3191,2023-08-08,Produto D,13,468.75,Nordeste
3192,2022-08-06,Produto C,10,36.02,Centro-Oeste
3193,2022-10-03,Produto B,17,83.13,Nordeste
3194,2022-07-26,Produto B,12,134.83,Centro-Oeste
3195,2023-11-18,Produto C,4,309.55,Norte
3196,2023-11-21,Produto A,8,272.67,Nordeste
3197,2022-07-29,Produto C,18,386.04,Sudeste
3198,2022-07-25,Produto C,14,116.37,Norte
3199,2022-09-29,Produto E,11,260.04,Norte
3200,2022-06-28,Produto A,14,156.37,Sudeste
3201,2022-06-14,Produto A,12,126.28,Sudeste
3202,2022-08-08,Produto D,20,243.78,Nordeste
3203,2022-03-24,Produto D,17,216.45,Sudeste
3204,2023-02-07,Produto E,9,400.63,Sul
3205,2022-06-29,Produto B,12,358.28,Sul
3206,2023-01-26,Produto E,8,268.27,Sudeste
3207,2023-07-15,Produto E,5,313.38,Centro-Oeste
3208,2022-05-30,Produto A,16,236.96,Nordeste
3209,2023-08-28,Produto B,20,159.83,Norte
3210,2022-01-21,Produto A,18,52.89,Centro-Oeste
3211,2023-08-15,Produto C,11,255.84,Centro-Oeste
3212,2022-05-03,Produto D,19,32.29,Sudeste
3213,2022-02-17,Produto C,14,50.31,Sul
3214,2023-08-17,Produto D,6,118.3,Centro-Oeste
3215,2023-06-26,Produto E,7,124.8,Norte
3216,2023-08-02,Produto C,17,378.91,Sudeste
3217,2023-03-25,Produto E,7,114.19,Nordeste
3218,2023-10-05,Produto B,17,461.06,Nordeste
3219,2023-02-26,Produto D,17,18.64,Nordeste
3220,2022-07-18,Produto A,10,206.28,Sul
3221,2023-04-08,Produto B,14,190.27,Centro-Oeste
3222,2023-10-13,Produto A,9,193.82,Sul
3223,2022-11-14,Produto D,19,25.9,Norte
3224,2022-05-15,Produto C,15,420.8,Centro-Oeste
3225,2023-10-20,Produto D,5,87.01,Sudeste
3226,2023-04-04,Produto C,13,431.66,Sudeste
3227,2023-08-06,Produto A,6,379.62,Sudeste
3228,2022-07-13,Produto C,1,172.21,Sudeste
3229,2022-05-06,Produto E,15,395.32,Centro-Oeste
3230,2022-11-19,Produto E,2,304.24,Norte
3231,2023-12-26,Produto A,1,42.2,Norte
3232,2022-06-22,Produto E,13,300.27,Sul
3233,2023-05-07,Produto A,19,349.39,Norte
3234,2023-11-07,Produto C,3,14.11,Sul
3235,2022-11-30,Produto E,15,72.84,Sul
3236,2023-05-15,Produto C,14,401.89,Nordeste
3237,2022-06-26,Produto B,19,337.38,Sul
3238,2023-12-04,Produto E,11,55.7,Sul
3239,2022-01-07,Produto B,16,324.9,Norte
3240,2023-06-14,Produto D,19,386.7,Sul
3241,2023-07-01,Produto D,12,316.15,Sudeste
3242,2022-02-18,Produto B,10,194.06,Centro-Oeste
3243,2022-09-24,Produto E,12,235.34,Norte
3244,2023-06-26,Produto A,1,426.35,Centro-Oeste
3245,2023-07-30,Produto D,2,101.76,Sul
3246,2023-11-30,Produto E,14,458.9,Nordeste
3247,2023-02-14,Produto A,7,149.57,Nordeste
3248,2023-09-09,Produto A,18,179.17,Centro-Oeste
3249,2023-11-30,Produto E,14,135.43,Sul
3250,2022-05-17,Produto B,10,99.36,Sul
3251,2022-11-12,Produto B,19,227.13,Sudeste
3252,2023-11-30,Produto C,7,288.38,Sudeste
3253,2023-08-09,Produto C,19,253.74,Sul
3254,2023-01-28,Produto A,20,452.86,Nordeste
3255,2022-12-01,Produto E,13,476.67,Sudeste
3256,2023-05-26,Produto D,12,231.97,Centro-Oeste
3257,2022-11-22,Produto C,13,139.76,Centro-Oeste
3258,2022-02-16,Produto A,13,457.43,Sul
3259,2023-08-10,Produto B,13,149.51,Norte
3260,2022-04-27,Produto A,16,457.42,Norte
3261,2023-01-08,Produto C,6,43.47,Nordeste
3262,2022-04-22,Produto E,17,269.26,Sudeste
3263,2022-10-25,Produto E,9,88.81,Sul
3264,2023-03-31,Produto B,19,195.91,Sudeste
3265,2022-08-06,Produto E,18,162.3,Nordeste
3266,2022-04-02,Produto E,4,317.36,Centro-Oeste
3267,2022-05-02,Produto E,19,176.42,Nordeste
3268,2022-05-11,Produto D,1,401.43,Centro-Oeste
3269,2022-12-26,Produto C,6,162.52,Norte
3270,2023-01-05,Produto E,11,432.13,Norte
3271,2022-11-30,Produto A,17,448.19,Nordeste
3272,2022-11-10,Produto B,9,107.86,Centro-Oeste
3273,2022-06-24,Produto D,6,330.15,Sudeste
3274,2022-08-17,Produto D,10,156.73,Centro-Oeste
3275,2022-12-10,Produto B,12,26.96,Sul
3276,2024-01-01,Produto A,1,36.39,Sul
3277,2022-03-06,Produto E,15,109.69,Sudeste
3278,2023-05-18,Produto A,8,43.6,Sudeste
3279,2022-11-14,Produto A,14,148.98,Sul
3280,2023-10-14,Produto B,2,218.11,Centro-Oeste
3281,2023-06-07,Produto B,6,42.72,Sudeste
3282,2022-08-24,Produto E,1,256.95,Sul
3283,2022-08-01,Produto C,19,424.58,Sudeste
3284,2023-04-03,Produto A,14,347.18,Centro-Oeste
3285,2022-07-04,Produto A,17,147.07,Norte
3286,2022-01-31,Produto E,9,407.78,Nordeste
3287,2022-07-26,Produto B,1,296.79,Nordeste
3288,2022-07-15,Produto A,15,183.52,Centro-Oeste
3289,2022-01-03,Produto E,19,355.39,Sul
3290,2023-07-09,Produto C,3,210.82,Sul
3291,2022-05-28,Produto B,20,281.23,Norte
3292,2022-05-10,Produto B,15,468.39,Sul
3293,2023-09-10,Produto E,7,396.71,Norte
3294,2023-03-08,Produto A,16,370.08,Sudeste
3295,2022-08-01,Produto E,7,356.9,Centro-Oeste
3296,2023-12-06,Produto E,5,372.33,Norte
3297,2022-08-23,Produto A,17,481.43,Sul
3298,2023-06-23,Produto B,3,299.72,Centro-Oeste
3299,2022-11-23,Produto B,11,245.3,Norte
3300,2023-01-27,Produto E,4,170.9,Norte
3301,2023-05-16,Produto D,2,208.22,Sudeste
3302,2022-05-16,Produto E,6,314.09,Sudeste
3303,2023-02-18,Produto D,6,393.26,Nordeste
3304,2023-06-18,Produto C,14,230.16,Sul
3305,2023-02-20,Produto A,19,373.25,Centro-Oeste
3306,2023-10-13,Produto B,8,244.28,Nordeste
3307,2022-08-01,Produto B,20,154.02,Norte
3308,2022-10-02,Produto E,12,453.87,Sudeste
3309,2023-11-12,Produto B,1,243.79,Norte
3310,2023-07-08,Produto C,20,131.32,Norte
3311,2023-02-19,Produto E,18,38.08,Norte
3312,2022-11-06,Produto C,15,280.61,Sudeste
3313,2022-03-18,Produto C,13,266.24,Centro-Oeste
3314,2022-08-21,Produto C,7,74.73,Nordeste
3315,2023-10-26,Produto C,20,244.99,Norte
3316,2023-06-24,Produto A,5,324.67,Centro-Oeste
3317,2022-03-13,Produto D,17,81.28,Nordeste
3318,2022-04-13,Produto E,9,342.35,Sul
3319,2022-06-19,Produto A,7,126.59,Sul
3320,2022-08-10,Produto D,1,84.68,Norte
3321,2022-02-15,Produto E,3,237.13,Nordeste
3322,2022-05-19,Produto B,10,326.99,Norte
3323,2022-02-20,Produto C,3,214.16,Centro-Oeste
3324,2022-05-27,Produto C,9,375.5,Sudeste
3325,2022-02-14,Produto A,12,94.17,Sudeste
3326,2022-12-01,Produto E,19,465.27,Centro-Oeste
3327,2023-09-29,Produto A,4,470.24,Norte
3328,2022-01-20,Produto E,8,212.88,Sul
3329,2022-06-19,Produto B,20,168.47,Sul
3330,2022-11-26,Produto A,13,372.98,Sul
3331,2023-09-28,Produto E,12,485.92,Sudeste
3332,2022-03-22,Produto A,1,268.75,Sudeste
3333,2023-06-27,Produto B,19,340.9,Sul
3334,2022-04-03,Produto B,12,188.19,Sul
3335,2023-04-07,Produto C,8,174.79,Norte
3336,2023-07-11,Produto C,6,313.38,Nordeste
3337,2023-08-23,Produto B,17,274.09,Sudeste
3338,2022-09-10,Produto A,15,440.32,Centro-Oeste
3339,2022-09-03,Produto D,11,74.78,Sul
3340,2023-02-25,Produto D,17,361.72,Sul
3341,2023-07-02,Produto B,12,120.56,Norte
3342,2023-08-09,Produto B,7,262.18,Norte
3343,2023-03-12,Produto E,5,268.05,Sudeste
3344,2022-09-14,Produto B,1,238.57,Centro-Oeste
3345,2022-01-13,Produto B,17,49.39,Sudeste
3346,2023-12-19,Produto D,11,74.28,Centro-Oeste
3347,2023-04-08,Produto D,1,391.29,Nordeste
3348,2022-05-12,Produto E,17,351.48,Sul
3349,2023-05-19,Produto E,15,238.77,Centro-Oeste
3350,2023-07-27,Produto E,2,181.94,Norte
3351,2023-03-27,Produto E,1,78.04,Sul
3352,2023-09-18,Produto B,5,52.64,Centro-Oeste
3353,2023-05-03,Produto C,16,239.49,Nordeste
3354,2022-11-12,Produto A,14,417.65,Nordeste
3355,2022-09-02,Produto A,4,428.47,Centro-Oeste
3356,2022-02-24,Produto C,3,293.44,Nordeste
3357,2023-08-08,Produto B,8,135.22,Nordeste
3358,2023-03-07,Produto B,20,132.83,Sudeste
3359,2023-08-22,Produto E,20,122.11,Sul
3360,2022-12-11,Produto E,9,60.43,Sul
3361,2022-03-17,Produto B,11,187.23,Sul
3362,2023-05-08,Produto D,3,304.2,Nordeste
3363,2022-01-23,Produto E,8,142.59,Sul
3364,2023-09-13,Produto A,10,20.74,Sudeste
3365,2022-01-01,Produto A,4,71.07,Centro-Oeste
3366,2022-01-17,Produto A,10,363.97,Sudeste
3367,2023-09-07,Produto D,11,322.83,Norte
3368,2023-11-12,Produto E,14,15.64,Centro-Oeste
3369,2022-01-12,Produto C,11,194.25,Sul
3370,2023-11-18,Produto A,6,440.22,Centro-Oeste
3371,2022-06-22,Produto E,15,276.77,Nordeste
3372,2023-05-19,Produto B,4,201.25,Nordeste
3373,2022-09-16,Produto E,13,72.5,Sul
3374,2022-10-25,Produto C,9,410.68,Nordeste
3375,2022-06-04,Produto D,15,202.01,Sul
3376,2023-04-11,Produto C,12,257.66,Nordeste
3377,2022-03-04,Produto D,10,475.71,Norte
3378,2022-12-19,Produto A,9,260.47,Norte
3379,2023-11-07,Produto A,19,250.71,Nordeste
3380,2023-03-11,Produto B,13,272.39,Sul
3381,2023-01-31,Produto D,19,405.95,Norte
3382,2022-03-14,Produto B,2,124.12,Norte
3383,2022-07-09,Produto D,15,110.89,Centro-Oeste
3384,2023-02-12,Produto D,11,78.52,Nordeste
3385,2023-09-22,Produto E,18,336.75,Sul
3386,2023-03-12,Produto E,12,247.91,Norte
3387,2023-08-26,Produto D,8,458.06,Norte
3388,2023-04-04,Produto A,17,123.77,Sul
3389,2023-05-16,Produto A,6,315.8,Norte
3390,2023-12-25,Produto C,1,308.0,Norte
3391,2022-04-01,Produto B,11,447.47,Nordeste
3392,2022-11-30,Produto C,6,189.55,Sul
3393,2023-01-07,Produto A,10,135.01,Nordeste
3394,2023-04-16,Produto C,20,66.52,Nordeste
3395,2023-04-04,Produto B,16,153.16,Sudeste
3396,2022-09-14,Produto E,19,320.81,Nordeste
3397,2022-11-15,Produto E,20,350.43,Norte
3398,2023-09-02,Produto C,4,327.07,Centro-Oeste
3399,2023-08-05,Produto A,5,67.9,Nordeste
3400,2023-07-20,Produto A,16,191.46,Nordeste
3401,2023-12-14,Produto B,18,388.57,Centro-Oeste
3402,2023-01-31,Produto B,1,473.81,Sul
3403,2022-09-03,Produto D,4,83.92,Norte
3404,2023-03-01,Produto B,7,50.52,Sul
3405,2023-01-30,Produto D,12,95.78,Nordeste
3406,2023-02-13,Produto E,17,396.16,Sudeste
3407,2022-02-02,Produto E,19,38.57,Sul
3408,2023-08-03,Produto E,1,336.57,Centro-Oeste
3409,2023-08-12,Produto E,15,286.35,Norte
3410,2022-07-07,Produto C,11,145.59,Sul
3411,2022-04-21,Produto B,20,439.97,Norte
3412,2022-07-27,Produto E,16,187.72,Sul
3413,2022-10-30,Produto D,7,52.01,Sudeste
3414,2022-01-02,Produto C,7,310.66,Sul
3415,2022-07-11,Produto B,4,238.08,Centro-Oeste
3416,2022-01-25,Produto C,10,283.3,Sul
3417,2022-12-06,Produto E,4,48.26,Sul
3418,2023-09-02,Produto A,7,59.89,Sul
3419,2023-02-14,Produto E,19,337.29,Nordeste
3420,2023-08-26,Produto C,11,275.61,Norte
3421,2023-02-20,Produto E,2,483.47,Norte
3422,2023-10-02,Produto E,2,451.1,Nordeste
3423,2022-04-27,Produto D,11,333.34,Norte
3424,2023-04-01,Produto C,19,185.39,Centro-Oeste
3425,2023-03-20,Produto D,17,103.14,Nordeste
3426,2022-09-26,Produto B,7,86.1,Nordeste
3427,2022-10-25,Produto A,3,261.76,Sul
3428,2022-07-07,Produto E,19,243.63,Sul
3429,2022-09-08,Produto B,7,306.49,Sul
3430,2023-11-29,Produto A,5,222.96,Norte
3431,2023-07-24,Produto A,6,496.95,Centro-Oeste
3432,2022-04-23,Produto E,12,325.54,Sul
3433,2023-11-30,Produto B,3,95.06,Sudeste
3434,2023-07-14,Produto D,14,391.77,Centro-Oeste
3435,2022-09-12,Produto B,5,136.91,Norte
3436,2022-12-16,Produto D,20,256.77,Centro-Oeste
3437,2023-11-03,Produto D,1,251.95,Sul
3438,2022-04-18,Produto D,10,13.87,Nordeste
3439,2023-02-25,Produto B,16,220.2,Sudeste
3440,2023-03-27,Produto B,9,322.5,Sudeste
3441,2022-04-11,Produto D,18,101.62,Sul
3442,2022-05-15,Produto C,6,297.5,Sul
3443,2022-04-28,Produto E,1,122.03,Centro-Oeste
3444,2022-11-06,Produto E,2,21.51,Nordeste
3445,2023-01-30,Produto E,14,104.34,Sudeste
3446,2023-06-22,Produto B,7,254.18,Centro-Oeste
3447,2022-08-21,Produto C,13,221.42,Centro-Oeste
3448,2023-10-05,Produto A,9,36.07,Nordeste
3449,2023-11-05,Produto C,4,146.42,Sudeste
3450,2022-09-29,Produto A,20,228.65,Sul
3451,2023-01-04,Produto E,3,128.2,Norte
3452,2022-05-07,Produto E,17,365.17,Norte
3453,2022-01-02,Produto C,7,446.51,Nordeste
3454,2022-09-24,Produto B,18,218.23,Sul
3455,2023-12-11,Produto B,19,297.05,Norte
3456,2022-09-09,Produto B,1,411.74,Centro-Oeste
3457,2023-11-18,Produto D,17,152.25,Nordeste
3458,2022-09-18,Produto C,5,271.74,Sudeste
3459,2023-06-04,Produto A,4,494.04,Sul
3460,2022-08-22,Produto A,4,47.7,Centro-Oeste
3461,2023-08-20,Produto B,12,477.01,Sul
3462,2023-01-14,Produto D,19,361.01,Sudeste
3463,2023-12-03,Produto C,19,476.18,Norte
3464,2022-04-22,Produto D,17,433.12,Norte
3465,2023-05-29,Produto C,17,314.66,Centro-Oeste
3466,2023-12-22,Produto B,19,176.18,Sul
3467,2022-10-29,Produto C,13,400.14,Sudeste
3468,2023-03-22,Produto B,9,101.65,Centro-Oeste
3469,2023-07-25,Produto D,3,68.7,Norte
3470,2023-09-24,Produto B,2,250.68,Centro-Oeste
3471,2023-06-20,Produto E,14,26.74,Nordeste
3472,2023-07-08,Produto D,18,163.77,Sul
3473,2023-02-13,Produto E,12,70.4,Nordeste
3474,2023-04-26,Produto D,15,176.68,Sudeste
3475,2023-07-19,Produto B,11,338.43,Centro-Oeste
3476,2023-10-24,Produto D,11,393.34,Nordeste
3477,2022-10-13,Produto C,13,254.26,Norte
3478,2023-04-07,Produto C,2,229.13,Nordeste
3479,2023-04-23,Produto A,6,290.12,Centro-Oeste
3480,2023-09-15,Produto C,2,189.91,Sudeste
3481,2023-04-11,Produto E,10,340.01,Nordeste
3482,2023-11-04,Produto D,11,474.56,Sul
3483,2023-05-17,Produto C,6,338.68,Centro-Oeste
3484,2022-07-11,Produto B,4,219.77,Norte
3485,2022-11-16,Produto D,12,174.38,Norte
3486,2022-03-02,Produto E,3,434.74,Sudeste
3487,2022-04-26,Produto A,12,381.53,Norte
3488,2023-05-20,Produto C,18,184.04,Sul
3489,2023-03-09,Produto C,3,101.62,Nordeste
3490,2023-07-26,Produto A,6,290.96,Norte
3491,2023-11-07,Produto D,20,202.24,Sudeste
3492,2023-02-03,Produto C,12,29.49,Sudeste
3493,2023-09-04,Produto A,19,206.98,Centro-Oeste
3494,2022-06-14,Produto A,6,301.61,Nordeste
3495,2022-07-09,Produto D,15,295.2,Nordeste
3496,2022-09-02,Produto E,11,192.46,Nordeste
3497,2022-01-22,Produto D,18,153.43,Nordeste
3498,2022-11-20,Produto D,14,411.38,Centro-Oeste
3499,2022-01-12,Produto C,8,276.9,Centro-Oeste
3500,2023-08-24,Produto E,8,42.32,Sul
3501,2023-11-13,Produto A,12,387.51,Nordeste
3502,2023-10-11,Produto E,9,301.36,Nordeste
3503,2023-08-22,Produto D,6,322.87,Centro-Oeste
3504,2022-01-26,Produto C,9,89.33,Nordeste
3505,2022-08-29,Produto D,4,467.53,Norte
3506,2022-10-21,Produto B,2,253.89,Norte
3507,2023-01-20,Produto C,6,191.34,Sul
3508,2023-09-10,Produto B,2,208.88,Centro-Oeste
3509,2022-07-07,Produto B,1,145.79,Centro-Oeste
3510,2023-12-03,Produto A,4,138.2,Centro-Oeste
3511,2023-05-02,Produto C,20,158.59,Sudeste
3512,2023-02-08,Produto C,10,253.0,Sul
3513,2023-11-25,Produto D,2,189.85,Sudeste
3514,2023-05-02,Produto D,5,452.14,Nordeste
3515,2023-06-05,Produto E,6,30.11,Norte
3516,2023-06-11,Produto C,18,244.92,Norte
3517,2023-10-20,Produto D,6,330.53,Norte
3518,2023-11-25,Produto E,3,76.87,Norte
3519,2023-03-10,Produto A,14,41.6,Sudeste
3520,2023-10-22,Produto E,7,331.49,Nordeste
3521,2022-09-29,Produto C,16,347.32,Sul
3522,2023-05-02,Produto C,18,403.92,Nordeste
3523,2023-04-28,Produto A,13,292.09,Centro-Oeste
3524,2022-03-03,Produto B,19,60.65,Sudeste
3525,2022-05-06,Produto B,15,429.12,Sul
3526,2022-03-11,Produto E,10,379.07,Sudeste
3527,2023-02-17,Produto C,18,47.87,Centro-Oeste
3528,2023-09-21,Produto D,5,355.77,Centro-Oeste
3529,2022-07-14,Produto E,12,408.31,Centro-Oeste
3530,2023-06-24,Produto C,6,481.45,Sul
3531,2023-01-27,Produto A,19,495.81,Nordeste
3532,2022-02-07,Produto C,2,157.7,Centro-Oeste
3533,2023-03-31,Produto E,8,427.45,Centro-Oeste
3534,2023-07-10,Produto D,8,119.48,Centro-Oeste
3535,2022-04-04,Produto B,16,15.63,Sudeste
3536,2023-12-24,Produto B,18,308.2,Sudeste
3537,2022-07-21,Produto C,1,181.17,Sul
3538,2023-12-13,Produto E,14,307.53,Sudeste
3539,2022-10-16,Produto E,1,451.73,Sudeste
3540,2023-10-16,Produto B,12,400.83,Norte
3541,2022-12-02,Produto E,4,69.3,Sudeste
3542,2022-10-21,Produto C,19,384.14,Sul
3543,2022-10-17,Produto C,8,75.66,Centro-Oeste
3544,2022-10-15,Produto D,9,344.55,Centro-Oeste
3545,2022-11-08,Produto D,1,215.79,Nordeste
3546,2023-02-02,Produto A,10,358.27,Nordeste
3547,2022-05-25,Produto E,17,138.33,Sul
3548,2022-07-03,Produto C,1,455.73,Norte
3549,2023-11-02,Produto E,17,215.49,Norte
3550,2023-06-14,Produto A,5,450.51,Centro-Oeste
3551,2022-09-29,Produto A,3,150.77,Sul
3552,2022-01-31,Produto B,12,191.21,Centro-Oeste
3553,2022-03-01,Produto D,7,301.45,Centro-Oeste
3554,2023-11-24,Produto B,11,44.15,Sudeste
3555,2023-09-22,Produto C,14,277.93,Centro-Oeste
3556,2022-11-03,Produto B,1,135.54,Sul
3557,2022-05-06,Produto C,5,56.88,Sul
3558,2022-02-06,Produto C,7,437.25,Norte
3559,2022-11-15,Produto B,18,381.6,Sul
3560,2023-07-17,Produto B,12,448.99,Sudeste
3561,2022-09-29,Produto D,16,403.8,Sudeste
3562,2023-04-27,Produto E,6,97.29,Sul
3563,2022-05-11,Produto E,10,351.08,Centro-Oeste
3564,2022-02-28,Produto B,10,27.43,Norte
3565,2022-11-13,Produto A,3,409.31,Nordeste
3566,2022-03-10,Produto E,13,254.85,Norte
3567,2023-03-19,Produto B,18,180.92,Centro-Oeste
3568,2022-11-28,Produto A,13,172.63,Sudeste
3569,2023-06-23,Produto D,5,463.95,Centro-Oeste
3570,2022-05-27,Produto D,15,144.7,Sul
3571,2023-06-24,Produto C,7,47.64,Sul
3572,2023-07-29,Produto C,20,384.04,Sudeste
3573,2022-05-07,Produto D,7,58.99,Centro-Oeste
3574,2023-04-18,Produto A,8,59.83,Centro-Oeste
3575,2022-06-25,Produto E,2,338.72,Sudeste
3576,2023-10-24,Produto A,3,484.84,Norte
3577,2022-07-19,Produto C,15,338.74,Nordeste
3578,2022-07-19,Produto B,4,106.16,Sul
3579,2022-05-03,Produto E,4,212.25,Sudeste
3580,2023-03-05,Produto D,1,45.43,Nordeste
3581,2022-03-28,Produto C,14,388.07,Sul
3582,2023-01-27,Produto C,14,80.13,Centro-Oeste
3583,2023-03-22,Produto C,10,388.93,Nordeste
3584,2022-10-01,Produto B,13,220.48,Sudeste
3585,2022-01-30,Produto D,15,276.95,Norte
3586,2023-06-21,Produto B,6,91.23,Norte
3587,2023-07-06,Produto B,15,123.53,Sudeste
3588,2023-06-07,Produto D,12,498.09,Nordeste
3589,2022-05-17,Produto D,6,306.39,Sudeste
3590,2022-11-28,Produto D,5,123.66,Nordeste
3591,2023-03-20,Produto A,19,99.31,Sul
3592,2022-01-21,Produto B,19,217.7,Centro-Oeste
3593,2023-12-30,Produto E,15,137.39,Sul
3594,2023-04-16,Produto C,2,241.28,Norte
3595,2023-08-22,Produto D,4,109.77,Norte
3596,2023-02-05,Produto E,10,469.34,Sul
